Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Kenya,Under-five mortality rate,Male,2021,40.4330182941552,,"Deaths per 1,000 live births",Normal value,,32.6894048867389,50.1273916901444,,,,UN_IGME,,,,,,Total
Kenya,Under-five mortality rate,Total,2021,37.1526224018215,,"Deaths per 1,000 live births",Normal value,,30.0691434576193,45.9494799102417,,,,UN_IGME,,,,,,Total
Kiribati,Under-five mortality rate,Female,2021,43.5846520318548,,"Deaths per 1,000 live births",Normal value,,23.0376845258063,81.4076497137102,,,,UN_IGME,,,,,,Total
Kiribati,Under-five mortality rate,Male,2021,52.4835510339364,,"Deaths per 1,000 live births",Normal value,,27.8977681842637,97.8982310288803,,,,UN_IGME,,,,,,Total
Kiribati,Under-five mortality rate,Total,2021,48.2291073357493,,"Deaths per 1,000 live births",Normal value,,25.533256669977,89.7228957645324,,,,UN_IGME,,,,,,Total
Kosovo,Under-five mortality rate,Female,2021,9.23606172169661,,"Deaths per 1,000 live births",Normal value,,7.96218788683937,10.6346796663242,,All references to Kosovo in the UN IGME estimates should be understood to be in the context of United Nations Security Council resolution 1244 (1999). ,,UN_IGME,,,,,,Total
Kosovo,Under-five mortality rate,Male,2021,10.6954329604555,,"Deaths per 1,000 live births",Normal value,,9.28833732632496,12.2700390811574,,All references to Kosovo in the UN IGME estimates should be understood to be in the context of United Nations Security Council resolution 1244 (1999). ,,UN_IGME,,,,,,Total
Kosovo,Under-five mortality rate,Total,2021,9.98245453422453,,"Deaths per 1,000 live births",Normal value,,8.70663466007766,11.4105776543925,,All references to Kosovo in the UN IGME estimates should be understood to be in the context of United Nations Security Council resolution 1244 (1999). ,,UN_IGME,,,,,,Total
Kuwait,Under-five mortality rate,Female,2021,7.88172708771386,,"Deaths per 1,000 live births",Normal value,,7.07111596488328,8.77086481728666,,,,UN_IGME,,,,,,Total
Kuwait,Under-five mortality rate,Male,2021,9.53289515529493,,"Deaths per 1,000 live births",Normal value,,8.57633007172204,10.5957942057267,,,,UN_IGME,,,,,,Total
Kuwait,Under-five mortality rate,Total,2021,8.73375463107735,,"Deaths per 1,000 live births",Normal value,,7.87412085311035,9.66377489540523,,,,UN_IGME,,,,,,Total
Kyrgyzstan,Under-five mortality rate,Female,2021,15.4266557025496,,"Deaths per 1,000 live births",Normal value,,14.4241113923962,16.5370275462384,,,,UN_IGME,,,,,,Total
Kyrgyzstan,Under-five mortality rate,Male,2021,19.2898324059616,,"Deaths per 1,000 live births",Normal value,,18.2256057819235,20.5037220004853,,,,UN_IGME,,,,,,Total
Kyrgyzstan,Under-five mortality rate,Total,2021,17.3999754617734,,"Deaths per 1,000 live births",Normal value,,16.7325135533636,18.2533604144515,,,,UN_IGME,,,,,,Total
Landlocked developing countries (LLDCs),Under-five mortality rate,Female,2021,51.28620689194,,"Deaths per 1,000 live births",Normal value,,47.7846277686114,57.7763048966859,,,,UN_IGME,,,,,,Total
Landlocked developing countries (LLDCs),Under-five mortality rate,Male,2021,59.8902036303023,,"Deaths per 1,000 live births",Normal value,,55.8329044348582,67.4391968598247,,,,UN_IGME,,,,,,Total
Landlocked developing countries (LLDCs),Under-five mortality rate,Total,2021,55.7039454192587,,"Deaths per 1,000 live births",Normal value,,51.9268981240868,62.7154581466871,,,,UN_IGME,,,,,,Total
Lao People's Democratic Republic,Under-five mortality rate,Female,2021,37.8148500071401,,"Deaths per 1,000 live births",Normal value,,25.9440344896794,54.2684347853997,,,,UN_IGME,,,,,,Total
Lao People's Democratic Republic,Under-five mortality rate,Male,2021,46.8881410206468,,"Deaths per 1,000 live births",Normal value,,32.1559174106222,66.8542062047265,,,,UN_IGME,,,,,,Total
Lao People's Democratic Republic,Under-five mortality rate,Total,2021,42.5099211722232,,"Deaths per 1,000 live births",Normal value,,29.1625560699803,60.5892368715799,,,,UN_IGME,,,,,,Total
Latin America and the Caribbean,Under-five mortality rate,Female,2021,14.2814668464019,,"Deaths per 1,000 live births",Normal value,,13.4123778304276,15.7817839881693,,,,UN_IGME,,,,,,Total
Latin America and the Caribbean,Under-five mortality rate,Female,2021,14.2825161981954,,"Deaths per 1,000 live births",,,13.4128705855954,15.7840687323761,,,,UN_IGME,,,,,,Total
Latin America and the Caribbean,Under-five mortality rate,Female,2021,14.2814668464019,,"Deaths per 1,000 live births",Normal value,,13.4123778304276,15.7817839881693,,,,UN_IGME,,,,,,Total
Latin America and the Caribbean,Under-five mortality rate,Male,2021,17.465411905485,,"Deaths per 1,000 live births",Normal value,,16.4195616835628,19.2703788674928,,,,UN_IGME,,,,,,Total
Latin America and the Caribbean,Under-five mortality rate,Male,2021,17.4669952889499,,"Deaths per 1,000 live births",,,16.4218406910917,19.2720424908377,,,,UN_IGME,,,,,,Total
Latin America and the Caribbean,Under-five mortality rate,Male,2021,17.465411905485,,"Deaths per 1,000 live births",Normal value,,16.4195616835628,19.2703788674928,,,,UN_IGME,,,,,,Total
Latin America and the Caribbean,Under-five mortality rate,Total,2021,15.9176437877963,,"Deaths per 1,000 live births",Normal value,,14.9767177204395,17.5526066540991,,,,UN_IGME,,,,,,Total
Latin America and the Caribbean,Under-five mortality rate,Total,2021,15.9189727641192,,"Deaths per 1,000 live births",,,14.9781360845752,17.5556389373425,,,,UN_IGME,,,,,,Total
Latin America and the Caribbean,Under-five mortality rate,Total,2021,15.9176437877963,,"Deaths per 1,000 live births",Normal value,,14.9767177204395,17.5526066540991,,,,UN_IGME,,,,,,Total
Latvia,Under-five mortality rate,Female,2021,3.37150894440106,,"Deaths per 1,000 live births",Normal value,,2.89477404011204,3.9508146867905,,,,UN_IGME,,,,,,Total
Latvia,Under-five mortality rate,Male,2021,3.97293729015297,,"Deaths per 1,000 live births",Normal value,,3.41670812743737,4.65070731878813,,,,UN_IGME,,,,,,Total
Latvia,Under-five mortality rate,Total,2021,3.67959788197295,,"Deaths per 1,000 live births",Normal value,,3.17470694501908,4.29697606026089,,,,UN_IGME,,,,,,Total
Least developed countries,Under-five mortality rate,Female,2021,56.388315483807,,"Deaths per 1,000 live births",Normal value,,52.3485307538516,65.8651437377379,,,,UN_IGME,,,,,,Total
Least developed countries,Under-five mortality rate,Male,2021,65.848627937588,,"Deaths per 1,000 live births",Normal value,,61.1891703157851,76.8076528181424,,,,UN_IGME,,,,,,Total
Least developed countries,Under-five mortality rate,Total,2021,61.2412126125657,,"Deaths per 1,000 live births",Normal value,,56.9148132585859,71.4771996619621,,,,UN_IGME,,,,,,Total
Lebanon,Under-five mortality rate,Female,2021,7.73674684181255,,"Deaths per 1,000 live births",Normal value,,6.24236265749418,9.56128359751265,,,,UN_IGME,,,,,,Total
Lebanon,Under-five mortality rate,Male,2021,8.70580587921833,,"Deaths per 1,000 live births",Normal value,,7.04621570758939,10.7626847787829,,,,UN_IGME,,,,,,Total
Lebanon,Under-five mortality rate,Total,2021,8.23884045598351,,"Deaths per 1,000 live births",Normal value,,6.70167215580236,10.1354200553918,,,,UN_IGME,,,,,,Total
Lesotho,Under-five mortality rate,Female,2021,66.1355995852879,,"Deaths per 1,000 live births",Normal value,,45.727802519386,97.6802237020738,,,,UN_IGME,,,,,,Total
Lesotho,Under-five mortality rate,Male,2021,79.3248096343809,,"Deaths per 1,000 live births",Normal value,,55.0899174934007,117.733033394577,,,,UN_IGME,,,,,,Total
Lesotho,Under-five mortality rate,Total,2021,72.9253588878988,,"Deaths per 1,000 live births",Normal value,,50.6025442449259,107.882256612769,,,,UN_IGME,,,,,,Total
Liberia,Under-five mortality rate,Female,2021,69.9468507559318,,"Deaths per 1,000 live births",Normal value,,51.4616660558835,96.2014228841052,,,,UN_IGME,,,,,,Total
Liberia,Under-five mortality rate,Male,2021,81.8933067094712,,"Deaths per 1,000 live births",Normal value,,60.254934104506,112.24385368553,,,,UN_IGME,,,,,,Total
Liberia,Under-five mortality rate,Total,2021,76.0401710938254,,"Deaths per 1,000 live births",Normal value,,56.1372442053342,104.237859465353,,,,UN_IGME,,,,,,Total
Libya,Under-five mortality rate,Female,2021,9.71220940945498,,"Deaths per 1,000 live births",Normal value,,5.45354790716022,17.048961909936,,,,UN_IGME,,,,,,Total
Libya,Under-five mortality rate,Male,2021,11.7708258009292,,"Deaths per 1,000 live births",Normal value,,6.67634938783421,20.6332649436907,,,,UN_IGME,,,,,,Total
Libya,Under-five mortality rate,Total,2021,10.7659289074167,,"Deaths per 1,000 live births",Normal value,,6.10075975490964,18.8381306810033,,,,UN_IGME,,,,,,Total
Lithuania,Under-five mortality rate,Female,2021,3.00633994983356,,"Deaths per 1,000 live births",Normal value,,2.57327480242103,3.5002786321777,,,,UN_IGME,,,,,,Total
Lithuania,Under-five mortality rate,Male,2021,3.60241130468591,,"Deaths per 1,000 live births",Normal value,,3.09303476142019,4.18580791251745,,,,UN_IGME,,,,,,Total
Lithuania,Under-five mortality rate,Total,2021,3.30875521667968,,"Deaths per 1,000 live births",Normal value,,2.84821463728868,3.83067326447362,,,,UN_IGME,,,,,,Total
Luxembourg,Under-five mortality rate,Female,2021,2.4715146089766,,"Deaths per 1,000 live births",Normal value,,1.88868351938599,3.2503962162366,,,,UN_IGME,,,,,,Total
Luxembourg,Under-five mortality rate,Male,2021,2.98359622245396,,"Deaths per 1,000 live births",Normal value,,2.27526279637065,3.91658718390596,,,,UN_IGME,,,,,,Total
Luxembourg,Under-five mortality rate,Total,2021,2.73492408300199,,"Deaths per 1,000 live births",Normal value,,2.0917050481824,3.57855148819705,,,,UN_IGME,,,,,,Total
Madagascar,Under-five mortality rate,Female,2021,60.5555851886205,,"Deaths per 1,000 live births",Normal value,,50.9284259601773,73.3725627274916,,,,UN_IGME,,,,,,Total
Madagascar,Under-five mortality rate,Male,2021,71.3704296109688,,"Deaths per 1,000 live births",Normal value,,59.9875776388295,86.3004710804221,,,,UN_IGME,,,,,,Total
Madagascar,Under-five mortality rate,Total,2021,66.002997728841,,"Deaths per 1,000 live births",Normal value,,55.7156457846003,79.8243862938505,,,,UN_IGME,,,,,,Total
Malawi,Under-five mortality rate,Female,2021,37.0628263535574,,"Deaths per 1,000 live births",Normal value,,23.1971343271528,58.2977038250991,,,,UN_IGME,,,,,,Total
Malawi,Under-five mortality rate,Male,2021,46.3816001602583,,"Deaths per 1,000 live births",Normal value,,29.3101551484195,73.3632858599834,,,,UN_IGME,,,,,,Total
Malawi,Under-five mortality rate,Total,2021,41.8992842072377,,"Deaths per 1,000 live births",Normal value,,26.3683550181002,66.0002552427326,,,,UN_IGME,,,,,,Total
Malaysia,Under-five mortality rate,Female,2021,6.88231435767006,,"Deaths per 1,000 live births",Normal value,,6.16103740180907,7.68963171082036,,,,UN_IGME,,,,,,Total
Malaysia,Under-five mortality rate,Male,2021,8.18767123930481,,"Deaths per 1,000 live births",Normal value,,7.37821926279179,9.10736541380763,,,,UN_IGME,,,,,,Total
Malaysia,Under-five mortality rate,Total,2021,7.55612752543334,,"Deaths per 1,000 live births",Normal value,,6.836186839416,8.34945642459893,,,,UN_IGME,,,,,,Total
Maldives,Under-five mortality rate,Female,2021,5.44869160638843,,"Deaths per 1,000 live births",Normal value,,4.57222695930958,6.51780898552932,,,,UN_IGME,,,,,,Total
Maldives,Under-five mortality rate,Male,2021,6.45871594275356,,"Deaths per 1,000 live births",Normal value,,5.40720992930369,7.7118177588899,,,,UN_IGME,,,,,,Total
Maldives,Under-five mortality rate,Total,2021,5.96161268466974,,"Deaths per 1,000 live births",Normal value,,5.02165898900852,7.1059672376226,,,,UN_IGME,,,,,,Total
Mali,Under-five mortality rate,Female,2021,91.9427104071764,,"Deaths per 1,000 live births",Normal value,,73.4117432489291,114.934297447054,,,,UN_IGME,,,,,,Total
Mali,Under-five mortality rate,Male,2021,102.02640657009,,"Deaths per 1,000 live births",Normal value,,81.5393671571328,127.811541236438,,,,UN_IGME,,,,,,Total
Mali,Under-five mortality rate,Total,2021,97.0669216012411,,"Deaths per 1,000 live births",Normal value,,77.7280873031479,121.424895495334,,,,UN_IGME,,,,,,Total
Malta,Under-five mortality rate,Female,2021,5.39951863681831,,"Deaths per 1,000 live births",Normal value,,4.49345271485242,6.46789722792334,,,,UN_IGME,,,,,,Total
Malta,Under-five mortality rate,Male,2021,6.24053592061216,,"Deaths per 1,000 live births",Normal value,,5.18665999809603,7.47736802384082,,,,UN_IGME,,,,,,Total
Malta,Under-five mortality rate,Total,2021,5.83200667447653,,"Deaths per 1,000 live births",Normal value,,4.86536918097108,6.95078463381348,,,,UN_IGME,,,,,,Total
Marshall Islands,Under-five mortality rate,Female,2021,26.1888980605562,,"Deaths per 1,000 live births",Normal value,,15.4573936102271,45.0981275834839,,,,UN_IGME,,,,,,Total
Marshall Islands,Under-five mortality rate,Male,2021,33.0127848705359,,"Deaths per 1,000 live births",Normal value,,19.4145630989162,56.9842363606265,,,,UN_IGME,,,,,,Total
Marshall Islands,Under-five mortality rate,Total,2021,29.7274140260065,,"Deaths per 1,000 live births",Normal value,,17.5740687227973,51.0596012381862,,,,UN_IGME,,,,,,Total
Mauritania,Under-five mortality rate,Female,2021,36.2337805040638,,"Deaths per 1,000 live births",Normal value,,27.6387213673185,47.7275958013561,,,,UN_IGME,,,,,,Total
Mauritania,Under-five mortality rate,Male,2021,44.5772879195723,,"Deaths per 1,000 live births",Normal value,,34.1150737670876,58.36245450636,,,,UN_IGME,,,,,,Total
Mauritania,Under-five mortality rate,Total,2021,40.4984611261088,,"Deaths per 1,000 live births",Normal value,,31.0319991144253,52.9583890050515,,,,UN_IGME,,,,,,Total
Mauritius,Under-five mortality rate,Female,2021,14.8787835552359,,"Deaths per 1,000 live births",Normal value,,12.4052908581861,17.8137023763268,,,,UN_IGME,,,,,,Total
Mauritius,Under-five mortality rate,Male,2021,18.2715140015596,,"Deaths per 1,000 live births",Normal value,,15.2442760562572,21.8740381471201,,,,UN_IGME,,,,,,Total
Mauritius,Under-five mortality rate,Total,2021,16.6172073714046,,"Deaths per 1,000 live births",Normal value,,13.912724173004,19.8041917874556,,,,UN_IGME,,,,,,Total
Mexico,Under-five mortality rate,Female,2021,11.9713384710741,,"Deaths per 1,000 live births",Normal value,,10.1810163591655,14.0401455446733,,,,UN_IGME,,,,,,Total
Mexico,Under-five mortality rate,Male,2021,14.452557942906,,"Deaths per 1,000 live births",Normal value,,12.2939766517752,16.9364139147854,,,,UN_IGME,,,,,,Total
Mexico,Under-five mortality rate,Total,2021,13.2407428367407,,"Deaths per 1,000 live births",Normal value,,11.2845071851745,15.5109903562694,,,,UN_IGME,,,,,,Total
Micronesia (Federated States of),Under-five mortality rate,Female,2021,21.5235747830843,,"Deaths per 1,000 live births",Normal value,,9.5670761866498,46.6776554320467,,,,UN_IGME,,,,,,Total
Micronesia (Federated States of),Under-five mortality rate,Male,2021,28.0357894827092,,"Deaths per 1,000 live births",Normal value,,12.5932331295187,61.4719225296867,,,,UN_IGME,,,,,,Total
Micronesia (Federated States of),Under-five mortality rate,Total,2021,24.8502170785152,,"Deaths per 1,000 live births",Normal value,,11.2047731820154,54.042903359268,,,,UN_IGME,,,,,,Total
Middle East and North Africa,Under-five mortality rate,Female,2021,20.2514653793846,,"Deaths per 1,000 live births",Normal value,,16.4893459467476,27.7619722756754,,,,UN_IGME,,,,,,Total
Middle East and North Africa,Under-five mortality rate,Female,2021,24.6444995823043,,"Deaths per 1,000 live births",,,20.6914631457755,32.2668734076366,,,,UN_IGME,,,,,,Total
Middle East and North Africa,Under-five mortality rate,Male,2021,23.5116032565811,,"Deaths per 1,000 live births",Normal value,,19.1051016406524,32.1379414171361,,,,UN_IGME,,,,,,Total
Middle East and North Africa,Under-five mortality rate,Male,2021,28.8331324687401,,"Deaths per 1,000 live births",,,24.270306063344,37.6377219774432,,,,UN_IGME,,,,,,Total
Middle East and North Africa,Under-five mortality rate,Total,2021,21.8948262324806,,"Deaths per 1,000 live births",Normal value,,17.8372872527077,29.9847871360362,,,,UN_IGME,,,,,,Total
Middle East and North Africa,Under-five mortality rate,Total,2021,26.7741680415643,,"Deaths per 1,000 live births",,,22.53159868732,34.995090142309,,,,UN_IGME,,,,,,Total
Monaco,Under-five mortality rate,Female,2021,2.60237040091165,,"Deaths per 1,000 live births",Normal value,,1.63652390356771,4.12256420402524,,,,UN_IGME,,,,,,Total
Monaco,Under-five mortality rate,Male,2021,3.2257212957414,,"Deaths per 1,000 live births",Normal value,,2.02814744178134,5.09919799282321,,,,UN_IGME,,,,,,Total
Monaco,Under-five mortality rate,Total,2021,2.92363848437831,,"Deaths per 1,000 live births",Normal value,,1.8379902771527,4.625787849154,,,,UN_IGME,,,,,,Total
Mongolia,Under-five mortality rate,Female,2021,13.0612910775805,,"Deaths per 1,000 live births",Normal value,,11.9593305760465,14.2677513398662,,,,UN_IGME,,,,,,Total
Mongolia,Under-five mortality rate,Male,2021,16.3383349548776,,"Deaths per 1,000 live births",Normal value,,15.0086463241328,17.8204889926689,,,,UN_IGME,,,,,,Total
Mongolia,Under-five mortality rate,Total,2021,14.7343576142453,,"Deaths per 1,000 live births",Normal value,,13.5899371348416,16.0293659212735,,,,UN_IGME,,,,,,Total
Montenegro,Under-five mortality rate,Female,2021,2.11344170467803,,"Deaths per 1,000 live births",Normal value,,1.72494274534989,2.59419318320119,,,,UN_IGME,,,,,,Total
Montenegro,Under-five mortality rate,Male,2021,2.40233218450494,,"Deaths per 1,000 live births",Normal value,,1.96427922404378,2.94024488437389,,,,UN_IGME,,,,,,Total
Montenegro,Under-five mortality rate,Total,2021,2.26293637576634,,"Deaths per 1,000 live births",Normal value,,1.85639329871273,2.76132536384994,,,,UN_IGME,,,,,,Total
Montserrat,Under-five mortality rate,Female,2021,5.34915851011255,,"Deaths per 1,000 live births",Normal value,,1.98508121675381,14.5354818055544,,,,UN_IGME,,,,,,Total
Montserrat,Under-five mortality rate,Male,2021,5.19069292504326,,"Deaths per 1,000 live births",Normal value,,1.92000926260867,14.0302136149399,,,,UN_IGME,,,,,,Total
Montserrat,Under-five mortality rate,Total,2021,5.27353901367182,,"Deaths per 1,000 live births",Normal value,,1.9519286003888,14.2996426042731,,,,UN_IGME,,,,,,Total
Morocco,Under-five mortality rate,Female,2021,16.1855599342473,,"Deaths per 1,000 live births",Normal value,,11.1764398477967,22.7858133890843,,,,UN_IGME,,,,,,Total
Morocco,Under-five mortality rate,Male,2021,19.68019663151,,"Deaths per 1,000 live births",Normal value,,13.6366116404923,27.8430665151813,,,,UN_IGME,,,,,,Total
Morocco,Under-five mortality rate,Total,2021,17.9955702220285,,"Deaths per 1,000 live births",Normal value,,12.468550467512,25.2946911219227,,,,UN_IGME,,,,,,Total
Mozambique,Under-five mortality rate,Female,2021,64.9309373529789,,"Deaths per 1,000 live births",Normal value,,41.7820525268501,102.368431152973,,UNAIDS estimates for Mozambique were not available at the time of publication.,,UN_IGME,,,,,,Total
Mozambique,Under-five mortality rate,Male,2021,73.9132174831281,,"Deaths per 1,000 live births",Normal value,,47.8016370332263,117.108431946492,,UNAIDS estimates for Mozambique were not available at the time of publication.,,UN_IGME,,,,,,Total
Mozambique,Under-five mortality rate,Total,2021,69.5584271639281,,"Deaths per 1,000 live births",Normal value,,44.957204182933,109.657859021174,,UNAIDS estimates for Mozambique were not available at the time of publication.,,UN_IGME,,,,,,Total
Myanmar,Under-five mortality rate,Female,2021,37.6293685891665,,"Deaths per 1,000 live births",Normal value,,23.936273337988,57.3158486953261,,,,UN_IGME,,,,,,Total
Myanmar,Under-five mortality rate,Male,2021,45.8107058019471,,"Deaths per 1,000 live births",Normal value,,29.3627540443674,69.9031869206044,,,,UN_IGME,,,,,,Total
Myanmar,Under-five mortality rate,Total,2021,41.8123689305352,,"Deaths per 1,000 live births",Normal value,,26.7243094560955,63.4651489777041,,,,UN_IGME,,,,,,Total
Namibia,Under-five mortality rate,Female,2021,35.2882125971423,,"Deaths per 1,000 live births",Normal value,,18.9643552397112,68.2256869149013,,,,UN_IGME,,,,,,Total
Namibia,Under-five mortality rate,Male,2021,42.6971586324039,,"Deaths per 1,000 live births",Normal value,,22.8991680753913,82.9597833540998,,,,UN_IGME,,,,,,Total
Namibia,Under-five mortality rate,Total,2021,39.0432989408869,,"Deaths per 1,000 live births",Normal value,,20.9909119830577,75.757698619627,,,,UN_IGME,,,,,,Total
Nauru,Under-five mortality rate,Female,2021,24.5900867075028,,"Deaths per 1,000 live births",Normal value,,12.5052776666087,47.7670791441563,,,,UN_IGME,,,,,,Total
Nauru,Under-five mortality rate,Male,2021,30.374201837424,,"Deaths per 1,000 live births",Normal value,,15.4103017872515,58.7250660034308,,,,UN_IGME,,,,,,Total
Nauru,Under-five mortality rate,Total,2021,27.5944742369079,,"Deaths per 1,000 live births",Normal value,,14.0295107554625,53.135032658174,,,,UN_IGME,,,,,,Total
Nepal,Under-five mortality rate,Female,2021,24.9951557556497,,"Deaths per 1,000 live births",Normal value,,19.1848961410133,32.8892756371396,,,,UN_IGME,,,,,,Total
Nepal,Under-five mortality rate,Male,2021,29.2477710061313,,"Deaths per 1,000 live births",Normal value,,22.4702796604731,38.5213461945565,,,,UN_IGME,,,,,,Total
Nepal,Under-five mortality rate,Total,2021,27.1634685035925,,"Deaths per 1,000 live births",Normal value,,20.9078214314024,35.7154436962395,,,,UN_IGME,,,,,,Total
Netherlands (Kingdom of the),Under-five mortality rate,Female,2021,3.6615106628797,,"Deaths per 1,000 live births",Normal value,,3.4863853913165,3.85291517711256,,,,UN_IGME,,,,,,Total
Netherlands (Kingdom of the),Under-five mortality rate,Male,2021,4.42352610059262,,"Deaths per 1,000 live births",Normal value,,4.21659684962929,4.63761343614211,,,,UN_IGME,,,,,,Total
Netherlands (Kingdom of the),Under-five mortality rate,Total,2021,4.05176192746185,,"Deaths per 1,000 live births",Normal value,,3.88485842200376,4.23166026340753,,,,UN_IGME,,,,,,Total
New Zealand,Under-five mortality rate,Female,2021,4.30784839915426,,"Deaths per 1,000 live births",Normal value,,3.88828810925299,4.77312417130262,,,,UN_IGME,,,,,,Total
New Zealand,Under-five mortality rate,Male,2021,5.12611092745195,,"Deaths per 1,000 live births",Normal value,,4.63638986651531,5.6668872307785,,,,UN_IGME,,,,,,Total
New Zealand,Under-five mortality rate,Total,2021,4.7305393967809,,"Deaths per 1,000 live births",Normal value,,4.29352830691087,5.20245116203458,,,,UN_IGME,,,,,,Total
Nicaragua,Under-five mortality rate,Female,2021,11.755073335436,,"Deaths per 1,000 live births",Normal value,,10.0990753308543,13.5548704563756,,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the vital registration system for 2020, with a rate of 7.0, 10.7 and 12.6 deaths per 1,000 live births, respectively. Following a request from the Government of Nicaragua and per the objectives of the UN IGME, the UN IGME will continue to assess all data sources in the country relevant to child mortality estimation.",,UN_IGME,,,,,,Total
Nicaragua,Under-five mortality rate,Male,2021,14.6795138419662,,"Deaths per 1,000 live births",Normal value,,12.6408164762075,16.9026619514737,,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the vital registration system for 2020, with a rate of 7.0, 10.7 and 12.6 deaths per 1,000 live births, respectively. Following a request from the Government of Nicaragua and per the objectives of the UN IGME, the UN IGME will continue to assess all data sources in the country relevant to child mortality estimation.",,UN_IGME,,,,,,Total
Nicaragua,Under-five mortality rate,Total,2021,13.2554226000777,,"Deaths per 1,000 live births",Normal value,,11.4742838801107,15.1613719160459,,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the vital registration system for 2020, with a rate of 7.0, 10.7 and 12.6 deaths per 1,000 live births, respectively. Following a request from the Government of Nicaragua and per the objectives of the UN IGME, the UN IGME will continue to assess all data sources in the country relevant to child mortality estimation.",,UN_IGME,,,,,,Total
Niger,Under-five mortality rate,Female,2021,111.241804659865,,"Deaths per 1,000 live births",Normal value,,89.388569804921,139.64576045858,,,,UN_IGME,,,,,,Total
Niger,Under-five mortality rate,Male,2021,118.84238025045,,"Deaths per 1,000 live births",Normal value,,95.4106885626924,149.038262800314,,,,UN_IGME,,,,,,Total
Niger,Under-five mortality rate,Total,2021,115.151880229213,,"Deaths per 1,000 live births",Normal value,,92.6635460195075,144.347786486238,,,,UN_IGME,,,,,,Total
Nigeria,Under-five mortality rate,Female,2021,104.290278554457,,"Deaths per 1,000 live births",Normal value,,76.8443660327596,144.547938104842,,,,UN_IGME,,,,,,Total
Nigeria,Under-five mortality rate,Male,2021,116.85317990161,,"Deaths per 1,000 live births",Normal value,,86.0504222789785,161.054541321257,,,,UN_IGME,,,,,,Total
Nigeria,Under-five mortality rate,Total,2021,110.819276676609,,"Deaths per 1,000 live births",Normal value,,81.6787958338797,152.471489473417,,,,UN_IGME,,,,,,Total
Niue,Under-five mortality rate,Female,2021,21.558500977561,,"Deaths per 1,000 live births",Normal value,,9.13447572155709,51.4987355728015,,,,UN_IGME,,,,,,Total
Niue,Under-five mortality rate,Male,2021,26.6267004548545,,"Deaths per 1,000 live births",Normal value,,11.4093135432118,63.5279835704865,,,,UN_IGME,,,,,,Total
Niue,Under-five mortality rate,Total,2021,24.1314546283105,,"Deaths per 1,000 live births",Normal value,,10.3379229067866,57.3729145690081,,,,UN_IGME,,,,,,Total
North America,Under-five mortality rate,Female,2021,5.56089954134109,,"Deaths per 1,000 live births",Normal value,,5.27260990316424,5.86018796748385,,,,UN_IGME,,,,,,Total
North America,Under-five mortality rate,Female,2021,5.56089954134109,,"Deaths per 1,000 live births",Normal value,,5.27260990316424,5.86018796748385,,,,UN_IGME,,,,,,Total
North America,Under-five mortality rate,Male,2021,6.67635719185089,,"Deaths per 1,000 live births",Normal value,,6.33535735393431,7.03574836132256,,,,UN_IGME,,,,,,Total
North America,Under-five mortality rate,Male,2021,6.67635719185089,,"Deaths per 1,000 live births",Normal value,,6.33535735393431,7.03574836132256,,,,UN_IGME,,,,,,Total
North America,Under-five mortality rate,Total,2021,6.13323152531731,,"Deaths per 1,000 live births",Normal value,,5.83125321439021,6.4487327353931,,,,UN_IGME,,,,,,Total
North America,Under-five mortality rate,Total,2021,6.13323152531731,,"Deaths per 1,000 live births",Normal value,,5.83125321439021,6.4487327353931,,,,UN_IGME,,,,,,Total
North Macedonia,Under-five mortality rate,Female,2021,5.01190615349659,,"Deaths per 1,000 live births",Normal value,,4.0180595927497,6.35283923688202,,,,UN_IGME,,,,,,Total
North Macedonia,Under-five mortality rate,Male,2021,5.59974344352337,,"Deaths per 1,000 live births",Normal value,,4.51309025068944,7.12488760607665,,,,UN_IGME,,,,,,Total
North Macedonia,Under-five mortality rate,Total,2021,5.31060293316072,,"Deaths per 1,000 live births",Normal value,,4.28500684039903,6.72932827945191,,,,UN_IGME,,,,,,Total
Northern Africa,Under-five mortality rate,Female,2021,26.04017862314,,"Deaths per 1,000 live births",Normal value,,21.0882088644186,33.4791616734815,,,,UN_IGME,,,,,,Total
Northern Africa,Under-five mortality rate,Male,2021,30.6513563939238,,"Deaths per 1,000 live births",Normal value,,24.8208495347666,39.4002978825088,,,,UN_IGME,,,,,,Total
Northern Africa,Under-five mortality rate,Total,2021,28.4200489525505,,"Deaths per 1,000 live births",Normal value,,23.0297554156079,36.523633237435,,,,UN_IGME,,,,,,Total
Northern Africa and Western Asia,Under-five mortality rate,Female,2021,23.6151381379357,,"Deaths per 1,000 live births",Normal value,,19.7811600294287,30.8564246072974,,,,UN_IGME,,,,,,Total
